 TIME                    	E_net                    	
  +5.0380000000000000E+03	  +9.6732518514155217E+01	
  +5.0390000000000000E+03	  +9.6775617586445094E+01	
  +5.0400000000000000E+03	  +9.5001065505054484E+01	
  +5.0410000000000000E+03	  -6.1628279999139890E-01	
  +5.0420000000000000E+03	  -6.1621242935676113E-01	
  +5.0430000000000000E+03	  -6.1614504543395410E-01	
  +5.0440000000000000E+03	  -6.1608253958767334E-01	
  +5.0450000000000000E+03	  -6.1602539215153884E-01	
  +5.0460000000000000E+03	  -6.1597350218832558E-01	
  +5.0470000000000000E+03	  -8.1396039234978790E-01	
  +5.0480000000000000E+03	  -1.2117315878977195E+00	
  +5.0490000000000000E+03	  +4.7798414181704707E+01	
  +5.0500000000000000E+03	  +1.0384786238166960E+02	
  +5.0510000000000000E+03	  +1.0098879246780218E+02	
  +5.0520000000000000E+03	  +1.0083498344685557E+02	
  +5.0530000000000000E+03	  +1.0246672645307490E+02	
  +5.0540000000000000E+03	  +1.0056345015646004E+02	
  +5.0550000000000000E+03	  +1.0227316895030842E+02	
  +5.0560000000000000E+03	  +1.0115188403560339E+02	
  +5.0570000000000000E+03	  +1.0270523723050427E+02	
  +5.0580000000000000E+03	  +1.0577800623271324E+02	
  +5.0590000000000000E+03	  +9.3573158362628305E+01	
  +5.0600000000000000E+03	  +9.7249513825241820E+01	
  +5.0610000000000000E+03	  +9.7312607334240383E+01	
  +5.0620000000000000E+03	  +9.7372320419758751E+01	
  +5.0630000000000000E+03	  +9.7362879088794699E+01	
  +5.0640000000000000E+03	  -6.1632535032567271E-01	
  +5.0650000000000000E+03	  -6.1625595611028350E-01	
  +5.0660000000000000E+03	  -6.1618709660072524E-01	
  +5.0670000000000000E+03	  -6.1612212395607047E-01	
  +5.0680000000000000E+03	  -6.1606224379543439E-01	
  +5.0690000000000000E+03	  -6.1600761470044962E-01	
  +5.0700000000000000E+03	  -6.1595801513842596E-01	
  +5.0710000000000000E+03	  -8.1393737188243032E-01	
  +5.0720000000000000E+03	  -1.2849153306002357E+00	
  +5.0730000000000000E+03	  +4.9855635327686784E+01	
  +5.0740000000000000E+03	  +1.0285008663649228E+02	
  +5.0750000000000000E+03	  +1.0183227244775041E+02	
  +5.0760000000000000E+03	  +1.0276924978564905E+02	
  +5.0770000000000000E+03	  +1.0497214513772190E+02	
  +5.0780000000000000E+03	  +1.0353583348120240E+02	
  +5.0790000000000000E+03	  +1.0146970220854828E+02	
  +5.0800000000000000E+03	  +1.0319413906456380E+02	
  +5.0810000000000000E+03	  +1.0368576079806456E+02	
  +5.0820000000000000E+03	  +1.0415553727903153E+02	
  +5.0830000000000000E+03	  +9.6559291294038985E+01	
  +5.0840000000000000E+03	  +9.7059817629562076E+01	
  +5.0850000000000000E+03	  +9.7082017677337618E+01	
  +5.0860000000000000E+03	  +7.1864345293987213E+01	
  +5.0870000000000000E+03	  -6.1637637123581779E-01	
  +5.0880000000000000E+03	  -6.1630807301392987E-01	
  +5.0890000000000000E+03	  -6.1623663062005152E-01	
  +5.0900000000000000E+03	  -6.1616790052461845E-01	
  +5.0910000000000000E+03	  -6.1610400108558938E-01	
  +5.0920000000000000E+03	  -6.1604548115770441E-01	
  +5.0930000000000000E+03	  -6.1599220590986425E-01	
  +5.0940000000000000E+03	  -6.1594383377957174E-01	
  +5.0950000000000000E+03	  -8.1398963639397570E-01	
  +5.0960000000000000E+03	  -2.4692011712703850E+00	
  +5.0970000000000000E+03	  +4.9308962459790429E+01	
  +5.0980000000000000E+03	  +1.0507325418877410E+02	
  +5.0990000000000000E+03	  +1.0319209295924733E+02	
  +5.1000000000000000E+03	  +1.0347113498542751E+02	
  +5.1010000000000000E+03	  +1.0183350853276758E+02	
  +5.1020000000000000E+03	  +1.0201136043339824E+02	
  +5.1030000000000000E+03	  +1.0425177069546741E+02	
  +5.1040000000000000E+03	  +1.0608904733092646E+02	
  +5.1050000000000000E+03	  +1.0643823040466910E+02	
  +5.1060000000000000E+03	  +1.0662883834686484E+02	
  +5.1070000000000000E+03	  +9.1347838814769048E+01	
  +5.1080000000000000E+03	  +9.6202414028517424E+01	
  +5.1090000000000000E+03	  +6.6909084761827941E+01	
  +5.1100000000000000E+03	  -6.1642060257513087E-01	
  +5.1110000000000000E+03	  -6.1638189642450503E-01	
  +5.1120000000000000E+03	  -6.1631929771658134E-01	
  +5.1130000000000000E+03	  -6.1624975577764640E-01	
  +5.1140000000000000E+03	  -6.1618104033115850E-01	
  +5.1150000000000000E+03	  -6.1611633249359510E-01	
  +5.1160000000000000E+03	  -6.1605675388972325E-01	
  +5.1170000000000000E+03	  -6.1600243590062664E-01	
  +5.1180000000000000E+03	  -6.1595310810067438E-01	
  +5.1190000000000000E+03	  -8.1394520613413701E-01	
  +5.1200000000000000E+03	  -8.1420213643051453E-01	
  +5.1210000000000000E+03	  +2.6691480780645316E+00	
  +5.1220000000000000E+03	  +1.0011971746909855E+02	
  +5.1230000000000000E+03	  +1.0592576173225818E+02	
  +5.1240000000000000E+03	  +6.4495096876417520E+01	
  +5.1250000000000000E+03	  +9.5902827689451087E+01	
  +5.1260000000000000E+03	  +1.0390053476626838E+02	
  +5.1270000000000000E+03	  +1.0439200031854347E+02	
  +5.1280000000000000E+03	  +1.0391636035689308E+02	
  +5.1290000000000000E+03	  +1.0551227502221440E+02	
  +5.1300000000000000E+03	  +1.0653688807241139E+02	
  +5.1310000000000000E+03	  +8.0637416438686671E+01	
  +5.1320000000000000E+03	  -6.1641771504452836E-01	
  +5.1330000000000000E+03	  -6.1643113543422301E-01	
  +5.1340000000000000E+03	  -6.1642381210232278E-01	
  +5.1350000000000000E+03	  -6.1637125834631667E-01	
  +5.1360000000000000E+03	  -6.1630173137361022E-01	
  +5.1370000000000000E+03	  -6.1622925776740478E-01	
  +5.1380000000000000E+03	  -6.1615984343422980E-01	
  +5.1390000000000000E+03	  -6.1609563267578638E-01	
  +5.1400000000000000E+03	  -6.1603701218233331E-01	
  +5.1410000000000000E+03	  -6.1598376914771547E-01	
  +5.1420000000000000E+03	  -6.1593544046468596E-01	
  +5.1430000000000000E+03	  -8.1389634541088141E-01	
  +5.1440000000000000E+03	  -8.1389389822546132E-01	
  +5.1450000000000000E+03	  -8.2012667686805807E-01	
  +5.1460000000000000E+03	  -9.1213104010131318E-01	
  +5.1470000000000000E+03	  +5.0223688808338565E+01	
  +5.1480000000000000E+03	  +1.0478371690603055E+02	
  +5.1490000000000000E+03	  +1.0223788411526256E+02	
  +5.1500000000000000E+03	  +9.9921684785937714E+01	
  +5.1510000000000000E+03	  +1.0229044688072003E+02	
  +5.1520000000000000E+03	  +1.0433475137759261E+02	
  +5.1530000000000000E+03	  +1.0529463721753774E+02	
  +5.1540000000000000E+03	  +9.9955696788111510E+01	
  +5.1550000000000000E+03	  +9.5203733507121953E+01	
  +5.1560000000000000E+03	  +9.5174493587964918E+01	
  +5.1570000000000000E+03	  -6.1643204318680733E-01	
  +5.1580000000000000E+03	  -6.1642064012870312E-01	
  +5.1590000000000000E+03	  -6.1636776348431854E-01	
  +5.1600000000000000E+03	  -6.1629978586742706E-01	
  +5.1610000000000000E+03	  -6.1622921109034445E-01	
  +5.1620000000000000E+03	  -6.1616152504495070E-01	
  +5.1630000000000000E+03	  -6.1609851529143367E-01	
  +5.1640000000000000E+03	  -6.1604063984850121E-01	
  +5.1650000000000000E+03	  -6.1598775286818264E-01	
  +5.1660000000000000E+03	  -6.1593958671500260E-01	
  +5.1670000000000000E+03	  -8.1398201034214102E-01	
  +5.1680000000000000E+03	  -2.4879019927004755E+00	
  +5.1690000000000000E+03	  +4.8142380582254987E+01	
  +5.1700000000000000E+03	  +1.0127082955982942E+02	
  +5.1710000000000000E+03	  +1.0132426725783948E+02	
  +5.1720000000000000E+03	  +1.0269999306939695E+02	
  +5.1730000000000000E+03	  +1.0477253032620263E+02	
  +5.1740000000000000E+03	  +1.0554487609324786E+02	
  +5.1750000000000000E+03	  +1.0577771955813482E+02	
  +5.1760000000000000E+03	  +1.0088642232078588E+02	
  +5.1770000000000000E+03	  +9.4085449157186801E+01	
  +5.1780000000000000E+03	  +9.6032645142502361E+01	
  +5.1790000000000000E+03	  -8.1444272174949472E-01	
  +5.1800000000000000E+03	  -6.1641997980572549E-01	
  +5.1810000000000000E+03	  -6.1643041023752021E-01	
  +5.1820000000000000E+03	  -6.1641734740777709E-01	
  +5.1830000000000000E+03	  -6.1636310242532144E-01	
  +5.1840000000000000E+03	  -6.1629399979134825E-01	
  +5.1850000000000000E+03	  -6.1622272985789805E-01	
  +5.1860000000000000E+03	  -6.1615466412992348E-01	
  +5.1870000000000000E+03	  -6.1609153434462305E-01	
  +5.1880000000000000E+03	  -6.1603366756164590E-01	
  +5.1890000000000000E+03	  -6.1598085552839354E-01	
  +5.1900000000000000E+03	  -6.1593273406613158E-01	
  +5.1910000000000000E+03	  -8.1389294216304731E-01	
  +5.1920000000000000E+03	  -8.6604913243319559E-01	
  +5.1930000000000000E+03	  +1.5238867380068665E+01	
  +5.1940000000000000E+03	  +1.0502543605444711E+02	
  +5.1950000000000000E+03	  +7.5697238108766030E+01	
  +5.1960000000000000E+03	  +3.2291123491343228E+01	
  +5.1970000000000000E+03	  +3.3630373614925631E+01	
  +5.1980000000000000E+03	  +3.9430115052169221E+01	
  +5.1990000000000000E+03	  +6.6910467213103161E+01	
  +5.2000000000000000E+03	  -1.0155657138023462E+00	
  +5.2010000000000000E+03	  +3.1159315928072441E+01	
  +5.2020000000000000E+03	  +3.9266949268573107E+01	
  +5.2030000000000000E+03	  -8.1439151635432516E-01	
  +5.2040000000000000E+03	  -6.1639882104081556E-01	
  +5.2050000000000000E+03	  -6.1641618275267618E-01	
  +5.2060000000000000E+03	  -6.1640697050255044E-01	
  +5.2070000000000000E+03	  -6.1635602374098020E-01	
  +5.2080000000000000E+03	  -6.1628944797965968E-01	
  +5.2090000000000000E+03	  -6.1621989006595901E-01	
  +5.2100000000000000E+03	  -6.1615285293412625E-01	
  +5.2110000000000000E+03	  -6.1609042601793007E-01	
  +5.2120000000000000E+03	  -6.1603319969304615E-01	
  +5.2130000000000000E+03	  -6.1598108482652247E-01	
  +5.2140000000000000E+03	  -6.1593372796722734E-01	
  +5.2150000000000000E+03	  -8.1394934887602843E-01	
  +5.2160000000000000E+03	  -3.6119005413001846E+00	
  +5.2170000000000000E+03	  +4.8464691219643434E+01	
  +5.2180000000000000E+03	  +1.0084498100643900E+02	
  +5.2190000000000000E+03	  +1.0418786567842092E+02	
  +5.2200000000000000E+03	  +1.0302867794255106E+02	
  +5.2210000000000000E+03	  +1.0038413130069854E+02	
  +5.2220000000000000E+03	  +1.0072042228676858E+02	
  +5.2230000000000000E+03	  +9.8034080378926049E+01	
  +5.2240000000000000E+03	  +1.0570086514084170E+02	
  +5.2250000000000000E+03	  +9.8210636213807078E+01	
  +5.2260000000000000E+03	  +1.0140211078338956E+02	
  +5.2270000000000000E+03	  +8.6086509971054653E+01	
  +5.2280000000000000E+03	  +9.5604193030069695E+01	
  +5.2290000000000000E+03	  +9.5637029448204217E+01	
  +5.2300000000000000E+03	  +3.0845277588754882E+01	
  +5.2310000000000000E+03	  -6.1637522037037373E-01	
  +5.2320000000000000E+03	  -6.1630962384156662E-01	
  +5.2330000000000000E+03	  -6.1623978222223974E-01	
  +5.2340000000000000E+03	  -6.1617206377524858E-01	
  +5.2350000000000000E+03	  -6.1610885354031864E-01	
  +5.2360000000000000E+03	  -6.1605077060407298E-01	
  +5.2370000000000000E+03	  -6.1599773985281969E-01	
  +5.2380000000000000E+03	  -6.1594939929415493E-01	
  +5.2390000000000000E+03	  -8.1409211070654774E-01	
  +5.2400000000000000E+03	  +1.7056922437161610E+01	
  +5.2410000000000000E+03	  +1.0223332943354244E+02	
  +5.2420000000000000E+03	  +1.0219131360370848E+02	
  +5.2430000000000000E+03	  +9.7586036854887425E+01	
  +5.2440000000000000E+03	  +1.0035744213667415E+02	
  +5.2450000000000000E+03	  +1.0164683798057833E+02	
  +5.2460000000000000E+03	  +1.0622974586558654E+02	
  +5.2470000000000000E+03	  +1.0629222442455472E+02	
  +5.2480000000000000E+03	  +1.0108455972594705E+02	
  +5.2490000000000000E+03	  +9.9863126921355160E+01	
  +5.2500000000000000E+03	  +9.9848256123731318E+01	
  +5.2510000000000000E+03	  +9.6112308067632910E+01	
  +5.2520000000000000E+03	  -6.1641883512098372E-01	
  +5.2530000000000000E+03	  -6.1642938370356137E-01	
  +5.2540000000000000E+03	  -6.1641459050291891E-01	
  +5.2550000000000000E+03	  -6.1636004172788483E-01	
  +5.2560000000000000E+03	  -6.1629119133696175E-01	
  +5.2570000000000000E+03	  -6.1622031257206789E-01	
  +5.2580000000000000E+03	  -6.1615261188341375E-01	
  +5.2590000000000000E+03	  -6.1608995226796914E-01	
  +5.2600000000000000E+03	  -6.1603269585431353E-01	
  +5.2610000000000000E+03	  -6.1598063371810652E-01	
  +5.2620000000000000E+03	  -6.1593336479463912E-01	
  +5.2630000000000000E+03	  -8.1391121190510063E-01	
  +5.2640000000000000E+03	  -9.1222400224262934E-01	
  +5.2650000000000000E+03	  +3.9501850935513872E+01	
  +5.2660000000000000E+03	  +1.0511717588978880E+02	
  +5.2670000000000000E+03	  +1.0362423163944285E+02	
  +5.2680000000000000E+03	  +1.0502248712388624E+02	
  +5.2690000000000000E+03	  +1.0495647569856600E+02	
  +5.2700000000000000E+03	  +1.0665264658920687E+02	
  +5.2710000000000000E+03	  +6.7077976415899471E+01	
  +5.2720000000000000E+03	  +7.0954106688507238E+01	
  +5.2730000000000000E+03	  +3.4467543988015741E+01	
  +5.2740000000000000E+03	  -1.0534252404419877E+00	
  +5.2750000000000000E+03	  -8.1443439589301203E-01	
  +5.2760000000000000E+03	  -6.1642834744741637E-01	
  +5.2770000000000000E+03	  -6.1643110850779326E-01	
  +5.2780000000000000E+03	  -6.1640042386581273E-01	
  +5.2790000000000000E+03	  -6.1634010808948514E-01	
  +5.2800000000000000E+03	  -6.1627028386698857E-01	
  +5.2810000000000000E+03	  -6.1620026052263932E-01	
  +5.2820000000000000E+03	  -6.1613392583579241E-01	
  +5.2830000000000000E+03	  -6.1607271349363268E-01	
  +5.2840000000000000E+03	  -6.1601693169492300E-01	
  +5.2850000000000000E+03	  -6.1596638751828292E-01	
  +5.2860000000000000E+03	  -6.1592064824729875E-01	
  +5.2870000000000000E+03	  -8.1388087350661986E-01	
  +5.2880000000000000E+03	  -8.1384780851255423E-01	
  +5.2890000000000000E+03	  -8.1381864058576492E-01	
  +5.2900000000000000E+03	  -8.1379113567668560E-01	
  +5.2910000000000000E+03	  -8.1376763341874958E-01	
  +5.2920000000000000E+03	  -8.1374395675357569E-01	
  +5.2930000000000000E+03	  -8.1380927235102318E-01	
  +5.2940000000000000E+03	  -8.2178942071277883E-01	
  +5.2950000000000000E+03	  -8.1406655477356238E-01	
  +5.2960000000000000E+03	  -8.1429163117745940E-01	
  +5.2970000000000000E+03	  -8.1450942563659190E-01	
  +5.2980000000000000E+03	  +2.8094603947235308E+00	
  +5.2990000000000000E+03	  -8.1433477803185572E-01	
  +5.3000000000000000E+03	  -7.5175782126304802E-01	
  +5.3010000000000000E+03	  -6.1733772300215950E-01	
  +5.3020000000000000E+03	  -6.1685191781552406E-01	
  +5.3030000000000000E+03	  -6.1678732835254302E-01	
  +5.3040000000000000E+03	  -6.1688006550202079E-01	
  +5.3050000000000000E+03	  -6.1697585847590541E-01	
  +5.3060000000000000E+03	  -6.1691776981852986E-01	
  +5.3070000000000000E+03	  -6.1623083453249849E-01	
  +5.3080000000000000E+03	  -6.1594322969786008E-01	
  +5.3090000000000000E+03	  -1.1586931643489018E+00	
  +5.3100000000000000E+03	  -6.1585833289967784E-01	
  +5.3110000000000000E+03	  -1.3537814518991897E+00	
  +5.3120000000000000E+03	  -1.0665320329889123E+00	
  +5.3130000000000000E+03	  +3.2490488710077408E+01	
  +5.3140000000000000E+03	  +8.2726730427976349E+01	
  +5.3150000000000000E+03	  -1.0196593930869415E+00	
  +5.3160000000000000E+03	  -8.6808021569630012E-01	
  +5.3170000000000000E+03	  +8.1218879807997038E+00	
  +5.3180000000000000E+03	  -9.0923569077441491E-01	
  +5.3190000000000000E+03	  +5.0607180745953229E+01	
  +5.3200000000000000E+03	  +1.0467275934866457E+02	
  +5.3210000000000000E+03	  +1.0486459832950082E+02	
  +5.3220000000000000E+03	  +1.0418133496980930E+02	
  +5.3230000000000000E+03	  -1.0573949300629222E+00	
  +5.3240000000000000E+03	  -6.1641988608832465E-01	
  +5.3250000000000000E+03	  -6.1643244277394749E-01	
  +5.3260000000000000E+03	  -6.1642433913039918E-01	
  +5.3270000000000000E+03	  -6.1637183781273330E-01	
  +5.3280000000000000E+03	  -6.1630290440654556E-01	
  +5.3290000000000000E+03	  -6.1623118146963518E-01	
  +5.3300000000000000E+03	  -6.1616248114770600E-01	
  +5.3310000000000000E+03	  -6.1609890824217017E-01	
  +5.3320000000000000E+03	  -6.1604088974569415E-01	
  +5.3330000000000000E+03	  -6.1598821826674399E-01	
  +5.3340000000000000E+03	  -6.1594035086559884E-01	
  +5.3350000000000000E+03	  -8.1389861766628291E-01	
  +5.3360000000000000E+03	  -8.1410331108551615E-01	
  +5.3370000000000000E+03	  -1.4741798415924456E+00	
  +5.3380000000000000E+03	  +4.8030185895916020E+01	
  +5.3390000000000000E+03	  +1.0059229730877863E+02	
  +5.3400000000000000E+03	  +1.0426941320350083E+02	
  +5.3410000000000000E+03	  +1.0633980082244318E+02	
  +5.3420000000000000E+03	  +9.2527972460937136E+01	
  +5.3430000000000000E+03	  +8.5777312476523520E+01	
  +5.3440000000000000E+03	  +7.7418674961398153E+01	
  +5.3450000000000000E+03	  +6.8167504760941469E+01	
  +5.3460000000000000E+03	  +4.2854144684208435E+01	
  +5.3470000000000000E+03	  -8.1439856395058385E-01	
  +5.3480000000000000E+03	  -6.1639160166882856E-01	
  +5.3490000000000000E+03	  -6.1641338952609925E-01	
  +5.3500000000000000E+03	  -6.1641124129680835E-01	
  +5.3510000000000000E+03	  -6.1636254922616296E-01	
  +5.3520000000000000E+03	  -6.1629586355820698E-01	
  +5.3530000000000000E+03	  -6.1622523425279097E-01	
  +5.3540000000000000E+03	  -6.1615679566617299E-01	
  +5.3550000000000000E+03	  -6.1609295432918920E-01	
  +5.3560000000000000E+03	  -6.1603439103305091E-01	
  +5.3570000000000000E+03	  -6.1598102950833933E-01	
  +5.3580000000000000E+03	  -6.1593249847650355E-01	
  +5.3590000000000000E+03	  -8.1398617312776012E-01	
  +5.3600000000000000E+03	  -3.6534445513723073E+00	
  +5.3610000000000000E+03	  +4.5962220299767949E+01	
  +5.3620000000000000E+03	  +1.0029405563016067E+02	
  +5.3630000000000000E+03	  +9.9721182392715420E+01	
  +5.3640000000000000E+03	  +9.9439902531989745E+01	
  +5.3650000000000000E+03	  +1.0183573320819929E+02	
  +5.3660000000000000E+03	  +1.0337924968957945E+02	
  +5.3670000000000000E+03	  +1.0602685766461981E+02	
  +5.3680000000000000E+03	  +1.0269599108045833E+02	
  +5.3690000000000000E+03	  +1.0262359413057737E+02	
  +5.3700000000000000E+03	  +1.0125438370669579E+02	
  +5.3710000000000000E+03	  +9.5624234438160684E+01	
  +5.3720000000000000E+03	  +9.5629540554721984E+01	
  +5.3730000000000000E+03	  +3.6507751268591313E+01	
  +5.3740000000000000E+03	  -6.1641811100947053E-01	
  +5.3750000000000000E+03	  -6.1636500266850969E-01	
  +5.3760000000000000E+03	  -6.1629669078494109E-01	
  +5.3770000000000000E+03	  -6.1622575154318948E-01	
  +5.3780000000000000E+03	  -6.1615758303424129E-01	
  +5.3790000000000000E+03	  -6.1609420597221720E-01	
  +5.3800000000000000E+03	  -6.1603613478983243E-01	
  +5.3810000000000000E+03	  -6.1598322795736560E-01	
  +5.3820000000000000E+03	  -6.1593513544371081E-01	
  +5.3830000000000000E+03	  -8.1399107756690869E-01	
  +5.3840000000000000E+03	  -1.7544725568593662E+00	
  +5.3850000000000000E+03	  +4.4830889333725096E+01	
  +5.3860000000000000E+03	  +9.9433718972578788E+01	
  +5.3870000000000000E+03	  +9.8240723250976018E+01	
  +5.3880000000000000E+03	  +1.0310799547720011E+02	
  +5.3890000000000000E+03	  +1.0501695876571723E+02	
  +5.3900000000000000E+03	  +9.7228227529718495E+01	
  +5.3910000000000000E+03	  +1.0607577276480886E+02	
  +5.3920000000000000E+03	  +1.0325951977394460E+02	
  +5.3930000000000000E+03	  +9.9849856090430990E+01	
  +5.3940000000000000E+03	  +1.0392198765825246E+02	
  +5.3950000000000000E+03	  +9.3542289237372870E+01	
  +5.3960000000000000E+03	  +9.6615188753158108E+01	
  +5.3970000000000000E+03	  +9.6636342548551966E+01	
  +5.3980000000000000E+03	  +7.8381010050707005E+01	
  +5.3990000000000000E+03	  -6.1639302175797306E-01	
  +5.4000000000000000E+03	  -6.1632970215665883E-01	
  +5.4010000000000000E+03	  -6.1625870830174101E-01	
  +5.4020000000000000E+03	  -6.1618844913882198E-01	
  +5.4030000000000000E+03	  -6.1612240715161859E-01	
  +5.4040000000000000E+03	  -6.1606175431475085E-01	
  +5.4050000000000000E+03	  -6.1600660826025022E-01	
  +5.4060000000000000E+03	  -6.1595660871453262E-01	
  +5.4070000000000000E+03	  -8.1398104230539192E-01	
  +5.4080000000000000E+03	  -4.3442510206877722E+00	
  +5.4090000000000000E+03	  +4.5079783762256959E+01	
  +5.4100000000000000E+03	  +9.8271828673418611E+01	
  +5.4110000000000000E+03	  +9.8459480493837759E+01	
  +5.4120000000000000E+03	  +9.8461725773668917E+01	
  +5.4130000000000000E+03	  +9.8495668079167075E+01	
  +5.4140000000000000E+03	  +9.8290629405812695E+01	
  +5.4150000000000000E+03	  +1.0373953522383624E+02	
  +5.4160000000000000E+03	  +1.0609753052590786E+02	
  +5.4170000000000000E+03	  +1.0636573942260367E+02	
  +5.4180000000000000E+03	  +1.0287956599863695E+02	
  +5.4190000000000000E+03	  +9.6888066603985891E+01	
  +5.4200000000000000E+03	  +9.7131628324657200E+01	
  +5.4210000000000000E+03	  +9.7187687829805043E+01	
  +5.4220000000000000E+03	  +9.7221968156228655E+01	
  +5.4230000000000000E+03	  +9.7266882721337623E+01	
  +5.4240000000000000E+03	  -6.1629511460235675E-01	
  +5.4250000000000000E+03	  -6.1622399829228136E-01	
  +5.4260000000000000E+03	  -6.1615565580334053E-01	
  +5.4270000000000000E+03	  -6.1609216183287074E-01	
  +5.4280000000000000E+03	  -6.1603401873759511E-01	
  +5.4290000000000000E+03	  -6.1598107443112393E-01	
  +5.4300000000000000E+03	  -6.1593301325137029E-01	
  +5.4310000000000000E+03	  -8.1393225034391736E-01	
  +5.4320000000000000E+03	  -8.7963133670715776E-01	
  +5.4330000000000000E+03	  +4.9917105718313678E+01	
  +5.4340000000000000E+03	  +1.0268061979027820E+02	
  +5.4350000000000000E+03	  +9.9265991714183315E+01	
  +5.4360000000000000E+03	  +9.9329990803162346E+01	
  +5.4370000000000000E+03	  +9.9244895659878267E+01	
  +5.4380000000000000E+03	  +9.8980453370476710E+01	
  +5.4390000000000000E+03	  +9.9186978979355032E+01	
  +5.4400000000000000E+03	  +1.0295910980232262E+02	
  +5.4410000000000000E+03	  +1.0507473978839401E+02	
  +5.4420000000000000E+03	  +1.0682421033881423E+02	
  +5.4430000000000000E+03	  +9.7883516959127093E+01	
  +5.4440000000000000E+03	  +9.8046135446360452E+01	
  +5.4450000000000000E+03	  +9.8138443063186585E+01	
  +5.4460000000000000E+03	  +9.8289111460496272E+01	
  +5.4470000000000000E+03	  +9.8432801068245283E+01	
  +5.4480000000000000E+03	  +7.6373982856254088E+01	
  +5.4490000000000000E+03	  -6.1622003100740730E-01	
  +5.4500000000000000E+03	  -6.1615244603501362E-01	
  +5.4510000000000000E+03	  -6.1608981485280423E-01	
  +5.4520000000000000E+03	  -6.1603255157506187E-01	
  +5.4530000000000000E+03	  -6.1598046272238105E-01	
  +5.4540000000000000E+03	  -6.1593312013633472E-01	
  +5.4550000000000000E+03	  -8.1395586561018796E-01	
  +5.4560000000000000E+03	  -2.8193440776751908E+00	
  +5.4570000000000000E+03	  +4.6616806981400792E+01	
  +5.4580000000000000E+03	  +1.0014700608872177E+02	
  +5.4590000000000000E+03	  +9.9805457191463290E+01	
  +5.4600000000000000E+03	  +9.9299676269136555E+01	
  +5.4610000000000000E+03	  +9.9314202514500636E+01	
  +5.4620000000000000E+03	  +9.9093512617054031E+01	
  +5.4630000000000000E+03	  +1.0152568646799654E+02	
  +5.4640000000000000E+03	  +1.0444984912976767E+02	
  +5.4650000000000000E+03	  +1.0486274905989038E+02	
  +5.4660000000000000E+03	  +1.0672688448170524E+02	
  +5.4670000000000000E+03	  +9.7753044045722291E+01	
  +5.4680000000000000E+03	  +9.7929693274780760E+01	
  +5.4690000000000000E+03	  +9.8099079441476050E+01	
  +5.4700000000000000E+03	  +9.8396051025900292E+01	
  +5.4710000000000000E+03	  +9.8653058841829562E+01	
  +5.4720000000000000E+03	  +7.1200577531904955E+01	
  +5.4730000000000000E+03	  -6.1623289724514696E-01	
  +5.4740000000000000E+03	  -6.1616413252370505E-01	
  +5.4750000000000000E+03	  -6.1610024386382134E-01	
  +5.4760000000000000E+03	  -6.1604170881838149E-01	
  +5.4770000000000000E+03	  -6.1598838009411438E-01	
  +5.4780000000000000E+03	  -6.1593986134200540E-01	
  +5.4790000000000000E+03	  -8.1394759457474508E-01	
  +5.4800000000000000E+03	  -2.3210853143046890E+00	
  +5.4810000000000000E+03	  +4.7007329215302001E+01	
  +5.4820000000000000E+03	  +1.0105523388707823E+02	
  +5.4830000000000000E+03	  +1.0059382145429154E+02	
  +5.4840000000000000E+03	  +1.0026285754312735E+02	
  +5.4850000000000000E+03	  +9.9746650575769110E+01	
  +5.4860000000000000E+03	  +9.9388072553649067E+01	
  +5.4870000000000000E+03	  +9.9708335488617237E+01	
  +5.4880000000000000E+03	  +1.0448924139374654E+02	
  +5.4890000000000000E+03	  +1.0496554883073642E+02	
  +5.4900000000000000E+03	  +1.0645706983915467E+02	
  +5.4910000000000000E+03	  +8.9151714711459178E+01	
  +5.4920000000000000E+03	  +9.8194241120395546E+01	
  +5.4930000000000000E+03	  +9.8282051501539385E+01	
  +5.4940000000000000E+03	  +9.8277720409362573E+01	
  +5.4950000000000000E+03	  +9.8269940487576037E+01	
  +5.4960000000000000E+03	  +9.8149871094984107E+01	
  +5.4970000000000000E+03	  -6.1623566746236813E-01	
  +5.4980000000000000E+03	  -6.1616749277532334E-01	
  +5.4990000000000000E+03	  -6.1610383638707911E-01	
  +5.5000000000000000E+03	  -6.1604539452034324E-01	
  +5.5010000000000000E+03	  -6.1599209769241370E-01	
  +5.5020000000000000E+03	  -6.1594360938025383E-01	
  +5.5030000000000000E+03	  -8.1395084260556805E-01	
  +5.5040000000000000E+03	  -2.4953014556302966E+00	
  +5.5050000000000000E+03	  +4.6405764641694560E+01	
  +5.5060000000000000E+03	  +9.9806047928868253E+01	
  +5.5070000000000000E+03	  +9.9395172147266337E+01	
  +5.5080000000000000E+03	  +9.9581785366809186E+01	
  +5.5090000000000000E+03	  +1.0193547037579681E+02	
  +5.5100000000000000E+03	  +1.0243386581501086E+02	
  +5.5110000000000000E+03	  +1.0360335647071895E+02	
  +5.5120000000000000E+03	  +1.0488435667885624E+02	
  +5.5130000000000000E+03	  +1.0651738583011192E+02	
  +5.5140000000000000E+03	  +1.0584349494422300E+02	
  +5.5150000000000000E+03	  +9.7560326317528592E+01	
  +5.5160000000000000E+03	  +9.7875341322861615E+01	
  +5.5170000000000000E+03	  +9.7733583869572627E+01	
  +5.5180000000000000E+03	  +9.7580685201447224E+01	
  +5.5190000000000000E+03	  +8.7456236304639546E+01	
