 TIME                    	DNI                      	V_wind                   	T_dry_bulb               	T_wet_bulb               	P_atm                    	RelHumidity              	SolarAlt                 	SolarAz                  	SolarAz_15               	SolarZen_15              	phi_t                    	theta_L                  	E_field_state            	cond_bays_frac           	defocus_frac             	eta_opt_ave              	eta_thermal              	eta_sf_tot               	eta_cycle                	m_dot_aux                	m_dot_field              	m_dot_b_tot              	m_dot_to_pb              	m_dot_loop               	m_dot_makeup             	Pres_condenser           	Pres_turb_inlet          	Pres_field_inlet         	dP_tot                   	dP_hdr_c                 	dP_sf_boil               	dP_boil_to_SH            	dP_sf_sh                 	dP_hdr_h                 	q_loss_piping            	q_aux_fluid              	q_aux_fuel               	q_startup                	q_dump                   	q_field_delivered        	q_inc_tot                	q_loss_rec               	q_loss_sf                	q_to_pb                  	cycle_mode               	T_cycle_out              	T_field_in               	T_loop_out               	T_field_out              	T_pb_in                  	W_dot_aux                	W_dot_bop                	W_dot_col                	W_dot_fixed              	W_dot_pump               	W_dot_par_cool           	W_dot_gross              	W_dot_net                	
  +5.6500000000000000E+02	  +9.7800000000000000E+02	  +3.8500000000000001E+00	  +1.7199999999999999E+01	  +1.0798614721945906E+01	  +9.1685171477917593E-01	  +4.6500000000000002E-01	  +3.8377445447295301E+01	  -1.6476279002184406E+00	  -1.6476266049532613E+00	  +5.1670017920134569E+01	  +2.0792758371219100E+00	  +5.1592684863404308E+01	  +6.0196758466571509E+01	  +7.5000000000000000E-01	  +1.0000000000000000E+00	  +3.3439898177981220E-01	  +8.7846818275230854E-01	  +2.9375886583833394E-01	  +3.8536765086618752E-01	  +0.0000000000000000E+00	  +3.9369885176887934E+05	  +5.2493180235850567E+05	  +3.9369885176887934E+05	  +1.0415313538859241E+00	  +2.9563123112929909E+05	  +4.3036230054661037E+03	  +9.4009456488388111E+01	  +1.0306310876545361E+02	  +9.0536522770654972E+00	  +5.4870619861003012E-01	  +4.1152964895752255E+00	  +2.7435309930501506E-01	  +2.7435309930501504E+00	  +1.3717654965250752E+00	  +1.0279632333817750E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.4013710063345309E-01	  +0.0000000000000000E+00	  +2.4744016797115694E+02	  +8.4386534400000005E+02	  +3.3266822185773648E+01	  +3.4294785419155424E+01	  +2.4744016797115694E+02	  +1.0000000000000000E+00	  +2.3334302309122597E+02	  +2.5414051870402295E+02	  +4.6103704806607163E+02	  +4.5674423583254338E+02	  +4.5674423583254338E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +1.6167235058861529E-01	  +1.3066275034378905E+00	  +9.5397348159461274E+01	  +9.3167978705434763E+01	
  +5.6600000000000000E+02	  +9.6900000000000000E+02	  +3.8500000000000001E+00	  +1.8600000000000001E+01	  +1.0397954020563322E+01	  +9.1635825314581787E-01	  +3.5999999999999999E-01	  +3.6748964851308379E+01	  +1.6083915622844852E+01	  +1.6083902978645362E+01	  +5.3277245624591487E+01	  +2.0355974703253828E+01	  +5.0345004880116583E+01	  +6.0478905507555368E+01	  +6.2500000000000000E-01	  +1.0000000000000000E+00	  +3.3957486735379366E-01	  +8.7977195462600555E-01	  +2.9874844479371360E-01	  +3.8629881628243207E-01	  +0.0000000000000000E+00	  +3.9725277297867154E+05	  +5.2967036397156189E+05	  +3.9725277297867154E+05	  +1.0509332618483374E+00	  +2.8963864708299027E+05	  +4.8151466929505877E+03	  +9.4858080252044033E+01	  +1.0399345988673068E+02	  +9.1353796346866361E+00	  +5.5365937179919000E-01	  +4.1524452884939249E+00	  +2.7682968589959500E-01	  +2.7682968589959502E+00	  +1.3841484294979751E+00	  +1.0234532054455940E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.8214704098385168E-01	  +0.0000000000000000E+00	  +2.4941475300386875E+02	  +8.3609971199999973E+02	  +3.3111506939027642E+01	  +3.4134960144473233E+01	  +2.4941475300386875E+02	  +1.0000000000000000E+00	  +2.3336382724138181E+02	  +2.5435818861416095E+02	  +4.6063257303999825E+02	  +4.5638955085008058E+02	  +4.5638955085008058E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +1.6459274367361965E-01	  +1.0904136891725262E+00	  +9.6391078274746491E+01	  +9.4375002241900347E+01	
  +5.6700000000000000E+02	  +9.4700000000000000E+02	  +5.9000000000000004E+00	  +1.9450000000000003E+01	  +8.8748593859670226E+00	  +9.1586479151245981E-01	  +2.2500000000000001E-01	  +3.1528222161291396E+01	  +3.1986060614154329E+01	  +3.1986035468652403E+01	  +5.8477547128831219E+01	  +4.0809244260355158E+01	  +4.6300385281685202E+01	  +6.1217943090764564E+01	  +6.2500000000000000E-01	  +1.0000000000000000E+00	  +3.5414857740444167E-01	  +8.8185374130851124E-01	  +3.1230724796319376E-01	  +3.8913985304347576E-01	  +0.0000000000000000E+00	  +4.0584920949270966E+05	  +5.4113227932361281E+05	  +4.0584920949270966E+05	  +1.0736751573881207E+00	  +2.9330501799250115E+05	  +4.4665205954863395E+03	  +9.6910782008197685E+01	  +1.0624384864824459E+02	  +9.3330666400469120E+00	  +5.6564040242708558E-01	  +4.2423030182031418E+00	  +2.8282020121354279E-01	  +2.8282020121354279E+00	  +1.4141010060677139E+00	  +1.0215814369049712E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.3903758320920443E-01	  +0.0000000000000000E+00	  +2.5418063973206338E+02	  +8.1711705600000016E+02	  +3.3167682495253629E+01	  +3.4189263932158603E+01	  +2.5418063973206338E+02	  +1.0000000000000000E+00	  +2.3375771476992063E+02	  +2.5512905327588990E+02	  +4.6032211342850616E+02	  +4.5616430279396832E+02	  +4.5616430279396832E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +1.7186024791457502E-01	  +1.0890901629323821E+00	  +9.8954978609209832E+01	  +9.6932958598362873E+01	
  +5.6800000000000000E+02	  +8.8100000000000000E+02	  +7.7000000000000002E+00	  +1.9700000000000003E+01	  +7.1371211952289411E+00	  +9.1586479151245981E-01	  +1.1500000000000000E-01	  +2.3565808915312328E+01	  +4.5192720178321608E+01	  +4.5192684650544493E+01	  +6.6423340317778653E+01	  +5.8417422674108018E+01	  +4.0237078559264404E+01	  +5.5168005192139816E+01	  +5.0000000000000000E-01	  +1.0000000000000000E+00	  +3.2124178186179042E-01	  +8.6657666213782736E-01	  +2.7838063106499839E-01	  +3.7701713212076643E-01	  +0.0000000000000000E+00	  +3.4288296722353162E+05	  +4.5717728963137540E+05	  +3.4288296722353162E+05	  +9.0709779688764980E-01	  +2.5410360038665668E+05	  +4.3694309538002863E+03	  +8.1875375665898801E+01	  +8.9760446051607474E+01	  +7.8850703857086790E+00	  +4.7788305367931389E-01	  +3.5841229025948538E+00	  +2.3894152683965694E-01	  +2.3894152683965695E+00	  +1.1947076341982847E+00	  +1.0089648042701589E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -6.0499378986247487E+00	  +0.0000000000000000E+00	  +2.1869148475302296E+02	  +7.6016908799999999E+02	  +3.1572757107557720E+01	  +3.2581721911827877E+01	  +2.1869148475302296E+02	  +1.0000000000000000E+00	  +2.2900483777268164E+02	  +2.4800341585895981E+02	  +4.5959227645973942E+02	  +4.5480839237356793E+02	  +4.5480839237356793E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +1.2195431257431531E-01	  +8.6932181381707840E-01	  +8.2469761247596935E+01	  +8.0717415521205538E+01	
  +5.6900000000000000E+02	  +7.1900000000000000E+02	  +7.2000000000000002E+00	  +1.9150000000000002E+01	  +6.7244718019694769E+00	  +9.1586479151245981E-01	  +1.1000000000000000E-01	  +1.3915490536000183E+01	  +5.5935546093568036E+01	  +5.5935502120432396E+01	  +7.6246503675171851E+01	  +7.3349050293747780E+01	  +3.2934972089600834E+01	  +3.9382315114880925E+01	  +2.5000000000000000E-01	  +1.0000000000000000E+00	  +1.9696765494685711E-01	  +7.5951154849824343E-01	  +1.4959920861275514E-01	  +2.9997433851632382E-01	  +0.0000000000000000E+00	  +1.5097557940717670E+05	  +2.0130077254290221E+05	  +1.5097557940717670E+05	  +3.9940629472798067E-01	  +1.3065122347532818E+05	  +4.4083501297943485E+03	  +5.5000000000000000E+01	  +5.8471893281221696E+01	  +3.4718932812216949E+00	  +2.1041777461949665E-01	  +1.5781333096462247E+00	  +1.0520888730974833E-01	  +1.0520888730974833E+00	  +5.2604443654874167E-01	  +9.5180109535424706E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -1.5785690077258881E+01	  +0.0000000000000000E+00	  +1.0091750923584058E+02	  +6.2038771200000019E+02	  +2.8435000946854082E+01	  +2.9386802042208330E+01	  +1.0091750923584058E+02	  +1.0000000000000000E+00	  +2.0412391230952542E+02	  +2.2186442235462576E+02	  +4.4677410795711717E+02	  +4.3706493920037366E+02	  +4.3706493920037366E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.6649508525913334E-01	  +5.8850000000000013E-01	  +2.2856007800805999E-02	  +4.3403743753246188E-01	  +3.0277171556212011E+01	  +2.9065283025619610E+01	
  +5.7000000000000000E+02	  +2.0700000000000000E+02	  +5.4000000000000004E+00	  +1.7800000000000001E+01	  +6.0137410164293215E+00	  +9.1685171477917593E-01	  +1.1500000000000000E-01	  +2.6730448632192436E+00	  +6.3746338589333440E+01	  +6.3746288475826212E+01	  +8.5769117185430517E+01	  +8.7020057163402612E+01	  +2.6222952051755243E+01	  -6.9280466020521956E+01	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +4.6713499795480967E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -1.0866278113540288E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7860953600000002E+02	  +7.7017448754579201E+00	  +8.1688798734127293E+00	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +2.2186384486196854E+02	  +1.2310035896721745E+02	  +1.0201412139909169E+02	  +1.0201412139909169E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.6773107138659243E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8886773107138668E-01	
  +5.7100000000000000E+02	  +0.0000000000000000E+00	  +2.8000000000000003E+00	  +1.5000000000000000E+01	  +4.7576065468897637E+00	  +9.1833209967924989E-01	  +1.4499999999999999E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.0779910383687658E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +1.8501232539011198E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -3.8518637816354619E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.0569873377383217E+00	  +3.2419996631284338E+00	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +1.0201416626843229E+02	  +5.0511850821889148E+01	  +4.2058069970876026E+01	  +4.2058069970876026E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.2219054419640206E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8882219054419649E-01	
  +5.7200000000000000E+02	  +0.0000000000000000E+00	  +1.8000000000000000E+00	  +1.2500000000000000E+01	  +3.4184981518388224E+00	  +9.1931902294596590E-01	  +1.6500000000000001E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.2695152811806980E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +6.7953277635846659E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -1.9152424281193216E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.2665154023397356E+00	  +1.3344686799755823E+00	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.2058070123085493E+01	  +2.7944577345925207E+01	  +2.4838896090071138E+01	  +2.4838896090071138E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1105676276112345E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881105676276124E-01	
  +5.7300000000000000E+02	  +0.0000000000000000E+00	  +2.1000000000000001E+00	  +1.1150000000000000E+01	  +2.7061583097523734E+00	  +9.1981248457932396E-01	  +1.7999999999999999E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.3332721929520076E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +5.5140397535724812E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -6.3756911771309790E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.8219626329195213E-01	  +8.3733666082767699E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +1.8817206493691895E+01	  +1.6299238103150650E+01	  +1.6299238103150650E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
  +5.7400000000000000E+02	  +0.0000000000000000E+00	  +2.1000000000000001E+00	  +9.4500000000000011E+00	  +2.0423891714663691E+00	  +9.1981248457932396E-01	  +2.2500000000000001E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.3566048562436114E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +5.3307681049230643E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -2.3332663291603821E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.8102916048167217E-01	  +7.3433684153090284E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +1.4203474105471791E+01	  +1.1771224733476396E+01	  +1.1771224733476396E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
  +5.7500000000000000E+02	  +0.0000000000000000E+00	  +2.8500000000000001E+00	  +8.8499999999999996E+00	  +1.7250291066453380E+00	  +9.2030594621268191E-01	  +2.3499999999999999E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.3645613007729514E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +5.2055579397031176E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -7.9564445293397701E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.4858726974978631E-01	  +7.0064284914681751E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +1.2174258926900782E+01	  +9.8003219324606601E+00	  +9.8003219324606601E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
  +5.7600000000000000E+02	  +0.0000000000000000E+00	  +3.6000000000000001E+00	  +8.5999999999999996E+00	  +1.4970637364680994E+00	  +9.2079940784603997E-01	  +2.3000000000000001E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.3672805786242122E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +5.1588933716328569E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -2.7192778512610100E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.4012668906597736E-01	  +6.9171562278230592E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +1.1365218777665687E+01	  +9.0130831346437521E+00	  +9.0130831346437521E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
  +5.7700000000000000E+02	  +0.0000000000000000E+00	  +3.3500000000000001E+00	  +7.5000000000000000E+00	  +7.1103472610089991E-01	  +9.2079940784603997E-01	  +2.3000000000000001E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.3713775876684539E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +5.3539116970109796E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -4.0970090442416679E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.6691977189617557E-01	  +7.2045888886628540E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +1.0456744551303796E+01	  +8.0163056371761279E+00	  +8.0163056371761279E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
  +5.7800000000000000E+02	  +0.0000000000000000E+00	  +2.8500000000000001E+00	  +6.9500000000000002E+00	  +2.6797452744315214E-01	  +9.2079940784603997E-01	  +2.2500000000000001E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.3741635246810861E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +5.4240697437963413E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -2.7859370126321670E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.7428819682854857E-01	  +7.2852889426651202E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +9.8213723009048302E+00	  +7.3494272856641256E+00	  +7.3494272856641256E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
  +5.7900000000000000E+02	  +0.0000000000000000E+00	  +1.3000000000000000E+00	  +5.3000000000000007E+00	  -3.8048004619266640E-01	  +9.2079940784603997E-01	  +2.8499999999999998E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.3800809549034656E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +5.7392078178127290E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.9174302223795383E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.1653239409539060E-01	  +7.7392447227351790E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +8.6084015278131627E+00	  +5.9938660274400224E+00	  +5.9938660274400224E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
  +5.8000000000000000E+02	  +0.0000000000000000E+00	  +1.3000000000000000E+00	  +4.1500000000000004E+00	  -8.5349669083399082E-01	  +9.2129286947939792E-01	  +3.3000000000000002E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.3852626886190151E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +5.9175978448367229E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.1817337155495136E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.3738164549984542E-01	  +7.9655762394821261E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +7.4898049534387567E+00	  +4.7951149156659598E+00	  +4.7951149156659598E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
